"1" "2"
"306" 3.03196347031963 9.47856640899508
"307" 4.04261796042618 4.73928320449754
"308" 2.02130898021309 3.15952213633169
"309" 2.02130898021309 1.57976106816585
"310" 5.05327245053272 4.73928320449754
"311" 2.02130898021309 4.73928320449754
"312" 3.03196347031963 1.57976106816585
"313" 10 2
"314" 9 0
"315" 2 3
"316" 8 4
"317" 9 4
"318" 9 4
"319" 3 0
"320" 8 5
"321" 7 3
"322" 12 2
"323" 12 6
"324" 5 3
"325" 12 8
"326" 18 13
"327" 27 13
"328" 42 25
"329" 60 37
"330" 110 46
"331" 136 58
"332" 168 84
"333" 253 144
"334" 274 178
"335" 276 176
"336" 255 176
"337" 219 204
"338" 195 180
"339" 150 156
"340" 123 164
"341" 44 140
"342" 37 127
"343" 30 59
"344" 21 59
"345" 12 24
"346" 15 31
"347" 14 23
"348" 9 15
"349" 3 13
"350" 12 12
"351" 6 7
"352" 4 7
"353" 5 5
"354" 4 4
"355" 6 2
"356" 2 3
"357" 3 3
"358" 3 4
"359" 3 6
"360" 3 1
"361" 3 0
"362" 1 1
"363" 0 0
"364" 4 4
